country,iso2,iso3,iso_numeric,year,measure,unit,age_group,sex,risk_factor,best,lo,hi,sex_encoded,age_group_encoded,sex_label,age_group_label,risk_factor_encoded,risk_factor_label
Tanzania,TZ,TZA,834,2022,inc,num,all,m,all,75000,940,149000,1,8,Male,All,6,All
Zambia,ZM,ZMB,894,2022,inc,num,0-14,a,all,8800,4500,13000,2,1,All,0-14,6,All
Zambia,ZM,ZMB,894,2022,inc,num,0-14,f,all,4200,1400,7000,0,1,Female,0-14,6,All
Zambia,ZM,ZMB,894,2022,inc,num,0-14,m,all,4600,1500,7600,1,1,Male,0-14,6,All
Zambia,ZM,ZMB,894,2022,inc,num,0-14,f,all,2100,0,5300,0,1,Female,0-14,6,All
Zambia,ZM,ZMB,894,2022,inc,num,0-14,m,all,2600,0,6300,1,1,Male,0-14,6,All
Zambia,ZM,ZMB,894,2022,inc,num,15-24,f,all,2400,0,5800,0,2,Female,15-24,6,All
Zambia,ZM,ZMB,894,2022,inc,num,15-24,m,all,2900,0,7100,1,2,Male,15-24,6,All
Zambia,ZM,ZMB,894,2022,inc,num,15-24,a,alc,5600,730,15000,2,2,All,15-24,3,Alcohol
Zambia,ZM,ZMB,894,2022,inc,num,15-24,a,all,50000,26000,75000,2,2,All,15-24,6,All
Zambia,ZM,ZMB,894,2022,inc,num,15-24,a,smk,3400,240,11000,2,2,All,15-24,2,Smoking
Zambia,ZM,ZMB,894,2022,inc,num,15-24,f,alc,490,32,1600,0,2,Female,15-24,3,Alcohol
Zambia,ZM,ZMB,894,2022,inc,num,15-24,f,all,18000,6100,30000,0,2,Female,15-24,6,All
Zambia,ZM,ZMB,894,2022,inc,num,15-24,f,smk,280,10,1000,0,2,Female,15-24,2,Smoking
Zambia,ZM,ZMB,894,2022,inc,num,15-24,m,alc,5800,470,18000,1,2,Male,15-24,3,Alcohol
Zambia,ZM,ZMB,894,2022,inc,num,15-24,m,all,32000,11000,53000,1,2,Male,15-24,6,All
Zambia,ZM,ZMB,894,2022,inc,num,15-24,m,smk,3700,160,13000,1,2,Male,15-24,2,Smoking
Zambia,ZM,ZMB,894,2022,inc,num,15-24,a,dia,1600,180,4500,2,2,All,15-24,4,Diabetes
Zambia,ZM,ZMB,894,2022,inc,num,15-24,f,dia,590,26,2000,0,2,Female,15-24,4,Diabetes
Zambia,ZM,ZMB,894,2022,inc,num,15-24,m,dia,1000,36,3500,1,2,Male,15-24,4,Diabetes
Zambia,ZM,ZMB,894,2022,inc,num,25-34,f,all,3900,0,9700,0,3,Female,25-34,6,All
Zambia,ZM,ZMB,894,2022,inc,num,25-34,m,all,7900,0,20000,1,3,Male,25-34,6,All
Zambia,ZM,ZMB,894,2022,inc,num,35-44,f,all,4100,0,10000,0,4,Female,35-44,6,All
Zambia,ZM,ZMB,894,2022,inc,num,35-44,m,all,8900,0,22000,1,4,Male,35-44,6,All
Zambia,ZM,ZMB,894,2022,inc,num,45-54,f,all,3200,0,8000,0,5,Female,45-54,6,All
Zambia,ZM,ZMB,894,2022,inc,num,45-54,m,all,6100,0,15000,1,5,Male,45-54,6,All
Zambia,ZM,ZMB,894,2022,inc,num,55-64,f,all,2100,0,5300,0,6,Female,55-64,6,All
Zambia,ZM,ZMB,894,2022,inc,num,55-64,m,all,3000,0,7500,1,6,Male,55-64,6,All
Zambia,ZM,ZMB,894,2022,inc,num,65plus,f,all,2400,0,5900,0,7,Female,65+,6,All
Zambia,ZM,ZMB,894,2022,inc,num,65plus,m,all,3100,0,7800,1,7,Male,65+,6,All
Zambia,ZM,ZMB,894,2022,inc,num,all,a,all,59000,34000,84000,2,8,All,All,6,All
Zambia,ZM,ZMB,894,2022,inc,num,all,a,hiv,33000,16000,55000,2,8,All,All,1,HIV
Zambia,ZM,ZMB,894,2022,inc,num,all,f,all,22000,9500,35000,0,8,Female,All,6,All
Zambia,ZM,ZMB,894,2022,inc,num,all,m,all,37000,15000,58000,1,8,Male,All,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,0-14,a,all,4400,2700,6100,2,1,All,0-14,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,0-14,f,all,2100,990,3200,0,1,Female,0-14,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,0-14,m,all,2300,1100,3500,1,1,Male,0-14,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,0-14,f,all,1100,0,2300,0,1,Female,0-14,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,0-14,m,all,1300,0,2700,1,1,Male,0-14,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,15-24,f,all,1600,0,3500,0,2,Female,15-24,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,15-24,m,all,2600,0,5700,1,2,Male,15-24,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,15-24,a,alc,3700,690,9200,2,2,All,15-24,3,Alcohol
Zimbabwe,ZW,ZWE,716,2022,inc,num,15-24,a,all,29000,18000,40000,2,2,All,15-24,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,15-24,a,smk,1700,170,4800,2,2,All,15-24,2,Smoking
Zimbabwe,ZW,ZWE,716,2022,inc,num,15-24,f,alc,510,64,1400,0,2,Female,15-24,3,Alcohol
Zimbabwe,ZW,ZWE,716,2022,inc,num,15-24,f,all,12000,5500,18000,0,2,Female,15-24,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,15-24,f,smk,59,4,180,0,2,Female,15-24,2,Smoking
Zimbabwe,ZW,ZWE,716,2022,inc,num,15-24,m,alc,3500,470,9500,1,2,Male,15-24,3,Alcohol
Zimbabwe,ZW,ZWE,716,2022,inc,num,15-24,m,all,17000,8000,26000,1,2,Male,15-24,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,15-24,m,smk,1800,120,5700,1,2,Male,15-24,2,Smoking
Zimbabwe,ZW,ZWE,716,2022,inc,num,15-24,a,dia,990,150,2600,2,2,All,15-24,4,Diabetes
Zimbabwe,ZW,ZWE,716,2022,inc,num,15-24,f,dia,420,37,1300,0,2,Female,15-24,4,Diabetes
Zimbabwe,ZW,ZWE,716,2022,inc,num,15-24,m,dia,540,27,1800,1,2,Male,15-24,4,Diabetes
Zimbabwe,ZW,ZWE,716,2022,inc,num,25-34,f,all,2800,0,6100,0,3,Female,25-34,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,25-34,m,all,4100,0,8900,1,3,Male,25-34,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,35-44,f,all,3400,0,7300,0,4,Female,35-44,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,35-44,m,all,4800,0,11000,1,4,Male,35-44,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,45-54,f,all,1600,0,3400,0,5,Female,45-54,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,45-54,m,all,2500,0,5400,1,5,Male,45-54,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,55-64,f,all,1100,0,2300,0,6,Female,55-64,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,55-64,m,all,1400,0,3000,1,6,Male,55-64,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,65plus,f,all,1400,0,3100,0,7,Female,65+,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,65plus,m,all,1700,0,3800,1,7,Male,65+,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,all,a,all,33000,22000,45000,2,8,All,All,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,all,a,hiv,20000,11000,31000,2,8,All,All,1,HIV
Zimbabwe,ZW,ZWE,716,2022,inc,num,all,f,all,14000,7400,21000,0,8,Female,All,6,All
Zimbabwe,ZW,ZWE,716,2022,inc,num,all,m,all,19000,10000,28000,1,8,Male,All,6,All
